LAT;;;;;10.8486;10.8486;10.8486;10.8486;10.8486
LON;;;;;106.772;106.772;106.772;106.772;106.772
ASL;;;;;29.0000;29.0000;29.0000;29.0000;29.0000
CITY;;;;;Thủ Đức;Thủ Đức;Thủ Đức;Thủ Đức;Thủ Đức
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative Humidity;Total Precipitation;Wind Speed;Wind Direction
UNIT;;;;;°C;%;mm;km/h;°
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;7;7;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Total Precipitation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;09;28;20;00;27.37;78.00;0.00;1.48;345.96
2018;09;28;21;00;27.01;79.00;0.00;1.44;360.00
2018;09;28;22;00;26.61;81.00;0.00;1.48;14.04
2018;09;28;23;00;26.25;83.00;0.00;1.94;21.80
2018;09;29;00;00;25.88;84.00;0.00;2.10;30.96
2018;09;29;01;00;25.49;86.00;0.00;2.41;26.57
2018;09;29;02;00;24.95;89.00;0.00;2.90;29.74
2018;09;29;03;00;24.49;91.00;0.00;3.40;32.01
2018;09;29;04;00;24.10;93.00;0.00;3.83;41.19
2018;09;29;05;00;23.81;95.00;0.00;3.83;48.81
2018;09;29;06;00;23.77;97.00;0.00;3.10;54.46
2018;09;29;07;00;26.36;86.00;0.00;2.41;63.43
2018;09;29;08;00;28.40;77.00;0.00;1.84;78.69
2018;09;29;09;00;29.53;70.00;0.00;2.19;80.54
2018;09;29;10;00;30.51;66.00;0.00;1.80;90.00
2018;09;29;11;00;30.32;64.00;0.00;1.53;135.00
2018;09;29;12;00;31.70;60.00;0.00;2.74;156.80
2018;09;29;13;00;31.08;61.00;0.00;4.35;155.56
2018;09;29;14;00;31.91;59.00;0.00;6.15;159.44
2018;09;29;15;00;31.05;61.00;0.00;7.63;160.71
2018;09;29;16;00;31.18;61.00;0.00;8.31;162.35
2018;09;29;17;00;29.85;68.00;0.10;7.86;164.05
2018;09;29;18;00;27.96;76.00;0.00;7.34;168.69
2018;09;29;19;00;27.15;82.00;0.00;5.45;172.41
2018;09;29;20;00;26.42;86.00;0.00;5.15;167.91
2018;09;29;21;00;25.96;89.00;0.00;4.80;167.01
2018;09;29;22;00;25.58;91.00;0.00;4.10;164.74
2018;09;29;23;00;25.38;91.00;0.00;3.32;167.47
2018;09;30;00;00;25.11;92.00;0.00;2.74;156.80
2018;09;30;01;00;24.86;93.00;0.00;1.80;143.13
2018;09;30;02;00;24.75;94.00;0.00;1.14;108.43
2018;09;30;03;00;24.52;95.00;0.00;1.80;90.00
2018;09;30;04;00;24.32;95.00;0.00;2.19;80.54
2018;09;30;05;00;24.12;96.00;0.00;2.41;63.43
2018;09;30;06;00;24.14;99.00;0.00;2.60;56.31
2018;09;30;07;00;26.38;88.00;0.00;1.14;71.57
2018;09;30;08;00;27.21;82.00;0.20;1.02;135.00
2018;09;30;09;00;28.08;79.00;0.10;1.61;153.43
2018;09;30;10;00;28.51;75.00;0.10;1.48;165.96
2018;09;30;11;00;28.89;73.00;0.20;1.30;213.69
2018;09;30;12;00;28.91;72.00;0.30;2.04;225.00
2018;09;30;13;00;29.29;71.00;0.20;2.55;225.00
2018;09;30;14;00;29.50;69.00;0.10;3.22;206.57
2018;09;30;15;00;29.30;70.00;0.30;3.88;201.80
2018;09;30;16;00;29.07;71.00;0.20;3.67;191.31
2018;09;30;17;00;28.46;75.00;0.20;3.08;200.56
2018;09;30;18;00;27.73;79.00;0.00;2.55;188.13
2018;09;30;19;00;27.48;83.00;0.00;1.53;225.00
2018;09;30;20;00;27.09;85.00;0.00;0.51;225.00
2018;09;30;21;00;26.85;86.00;0.00;0.72;90.00
2018;09;30;22;00;26.51;87.00;0.00;1.48;75.96
2018;09;30;23;00;26.16;88.00;0.00;1.61;63.43
2018;10;01;00;00;25.78;90.00;0.00;1.80;53.13
2018;10;01;01;00;25.38;91.00;0.00;2.55;45.00
2018;10;01;02;00;24.92;93.00;0.00;2.90;29.74
2018;10;01;03;00;24.57;95.00;0.00;3.22;26.57
2018;10;01;04;00;24.24;97.00;0.00;3.55;23.96
2018;10;01;05;00;23.95;98.00;0.00;3.42;18.43
2018;10;01;06;00;24.03;99.00;0.00;3.42;18.43
2018;10;01;07;00;26.08;90.00;0.00;2.90;7.13
2018;10;01;08;00;27.04;86.00;0.30;2.28;341.57
2018;10;01;09;00;28.49;79.00;0.20;2.10;300.96
2018;10;01;10;00;28.18;78.00;0.30;1.94;291.80
2018;10;01;11;00;28.43;76.00;0.20;2.19;279.46
2018;10;01;12;00;28.75;75.00;0.30;2.16;270.00
2018;10;01;13;00;29.13;73.00;0.30;2.52;270.00
